Year,Team,Real Win Total,Real Loss Total,Pythag
2015,Southern Illinois-Edwardsville Cougars,12,16,0.533728519
2015,Southern Methodist Mustangs,27,7,0.816122799
2015,Southern Mississippi Golden Eagles,9,20,0.213780431
2015,Southern University A&M Jaguars,18,17,0.537638374
2015,Southern Utah Thunderbirds,10,19,0.339397857
2015,Stanford Cardinal,24,13,0.675747902
2015,Stephen F. Austin State Lumberjacks,29,5,0.885781149
2015,Stetson Hatters,9,22,0.256348209
2015,Stony Brook Seawolves,23,12,0.706416122
2015,Syracuse Orange,18,13,0.659601717
2015,Temple Owls,26,11,0.680283798
2015,Tennessee State Tigers,5,26,0.157953622
2015,Tennessee Tech Golden Eagles,12,18,0.527949985
2015,Tennessee Volunteers,16,16,0.462386691
2015,Tennessee-Chattanooga Moccasins,22,10,0.699534474
2015,Tennessee-Martin Skyhawks,21,13,0.676526931
2015,Texas A&M Aggies,21,12,0.680502296
2015,Texas A&M-Corpus Christi Islanders,20,14,0.58426786
2015,Texas Christian Horned Frogs,18,15,0.712938384
2015,Texas Longhorns,20,14,0.75764282
2015,Texas Rio Grande Vaqueros,10,21,0.221018295
2015,Texas Southern Tigers,22,13,0.50429219
2015,Texas State Bobcats,14,17,0.569092503
2015,Texas Tech Red Raiders,13,19,0.362907685
2015,Texas-Arlington Mavericks,16,15,0.516205402
2015,Texas-El Paso Miners,22,11,0.696866922
2015,Texas-San Antonio Roadrunners,14,16,0.510899967
2015,Toledo Rockets,20,13,0.644480005
2015,Towson Tigers,12,20,0.442942905
2015,Troy Trojans,10,19,0.414118795
2015,Tulane Green Wave,15,16,0.485756914
2015,Tulsa Golden Hurricane,23,11,0.64519995
2015,UCLA Bruins,22,14,0.635769144
2015,UNLV Rebels,18,15,0.642417831
2015,Utah State Aggies,18,13,0.613530935
2015,Utah Utes,26,9,0.90686424
2015,Utah Valley Wolverines,11,19,0.285054874
2015,Valparaiso Crusaders,28,6,0.834171563
2015,Vanderbilt Commodores,21,14,0.722197958
2015,Vermont Catamounts,20,14,0.781977356
2015,Villanova Wildcats,33,3,0.911717259
2015,Virginia Cavaliers,30,4,0.920633329
2015,Virginia Commonwealth Rams,26,10,0.729767485
2015,Virginia Military Keydets,11,19,0.486246469
2015,Virginia Tech Hokies,11,22,0.351245497
2015,Wagner Seahawks,10,20,0.322621272
2015,Wake Forest Demon Deacons,13,19,0.390566268
2015,Washington Huskies,16,15,0.527818199
2015,Washington State Cougars,13,18,0.304220691
2015,Weber State Wildcats,13,17,0.46086076
2015,West Virginia Mountaineers,25,10,0.702131151
2015,Western Carolina Catamounts,15,17,0.462775073
2015,Western Illinois Leathernecks,8,20,0.214369421
2015,Western Kentucky Hilltoppers,20,12,0.652256992
2015,Western Michigan Broncos,20,14,0.550486219
2015,Wichita State Shockers,30,5,0.88904045
2015,William & Mary Tribe,20,13,0.71387507
2015,Winthrop Eagles,19,13,0.709927337
2015,Wisconsin Badgers,36,4,0.905196116
2015,Wisconsin-Green Bay Phoenix,24,9,0.765967404
2015,Wisconsin-Milwaukee Panthers,14,16,0.359250434
2015,Wofford Terriers,28,7,0.754641379
2015,Wright State Raiders,11,20,0.356465166
2015,Wyoming Cowboys,25,10,0.706858861
2015,Xavier Musketeers,23,14,0.704153969
2015,Yale Bulldogs,22,10,0.762726072
2015,Youngstown State Penguins,11,21,0.384929169
2016,Abilene Christian Wildcats,13,18,0.428435801
2016,Air Force Falcons,14,18,0.345282629
2016,Akron Zips,26,9,0.772095705
2016,Alabama A&M Bulldogs,11,18,0.414074987
2016,Alabama Crimson Tide,18,15,0.443615103
2016,Alabama State Hornets,14,17,0.398355771
2016,Alabama-Birmingham Blazers,26,7,0.764643712
2016,Albany Great Danes,24,9,0.799533212
2016,Alcorn State Braves,15,15,0.323810573
2016,American Eagles,12,19,0.206102784
2016,Appalachian State Mountaineers,9,22,0.280079111
2016,Arizona State Sun Devils,15,17,0.476089809
2016,Arizona Wildcats,25,9,0.830622188
2016,Arkansas Razorbacks,16,16,0.614275983
2016,Arkansas State Red Wolves,11,20,0.422126904
2016,Arkansas-Little Rock Trojans,30,5,0.831052364
2016,Arkansas-Pine Bluff Golden Lions,8,25,0.096608945
2016,Army Black Knights,19,14,0.566067367
2016,Auburn Tigers,11,20,0.265318776
2016,Austin Peay State Governors,18,18,0.47674234
2016,Ball State Cardinals,21,14,0.645709782
2016,Baylor Bears,22,12,0.740609794
2016,Belmont Bruins,20,12,0.624763712
2016,Bethune Cookman Wildcats,14,18,0.42025292
2016,Binghamton Bearcats,8,22,0.226998462
2016,Boise State Broncos,20,12,0.734164216
2016,Boston College Eagles,7,25,0.190481932
2016,Boston University Terriers,19,15,0.519673581
2016,Bowling Green State Falcons,16,18,0.440140553
2016,Bradley Braves,5,27,0.09343919
2016,Brigham Young Cougars,26,11,0.805852898
2016,Brown Bears,8,20,0.363057217
2016,Bryant University Bulldogs,8,23,0.166723614
2016,Bucknell Bison,17,14,0.666596453
2016,Buffalo Bulls,20,15,0.571452208
2016,Butler Bulldogs,22,11,0.770504553
2016,Cal Poly-Slo Mustangs,10,20,0.403931246
2016,California Baptist Lancers,0,0,0
2016,California Golden Bears,23,11,0.747752255
2016,California State-Bakersfield Roadrunners,24,9,0.797464718
2016,California State-Fullerton Titans,10,20,0.358390956
2016,California State-Long Beach 49ers,20,15,0.544397487
2016,California State-Northridge Matadors,10,20,0.366002491
2016,California State-Sacramento Hornets,14,17,0.468923245
2016,California-Davis Aggies,11,19,0.413991002
2016,California-Irvine Anteaters,28,10,0.681900794
2016,California-Riverside Highlanders,14,19,0.498885629
2016,California-Santa Barbara Gauchos,19,14,0.627683389
2016,Campbell Fighting Camels,12,18,0.504648393
2016,Canisius Golden Griffins,14,19,0.439156942
2016,Central Arkansas Bears,7,21,0.253884311
2016,Central Connecticut State Blue Devils,4,25,0.13242928
2016,Central Florida Knights,12,18,0.397941378
2016,Central Michigan Chippewas,17,16,0.597157438
2016,Charleston Southern Buccaneers,9,21,0.377838129
2016,Chicago State Cougars,4,28,0.181960495
2016,Cincinnati Bearcats,22,11,0.816709485
2016,Citadel Bulldogs,10,22,0.320815141
2016,Clemson Tigers,17,14,0.687666077
2016,Cleveland State Vikings,9,23,0.248475571
2016,Coastal Carolina Chanticleers,21,12,0.721746127
2016,Colgate Red Raiders,13,17,0.437442922
2016,College of Charleston Cougars,17,14,0.63543225
2016,Colorado Buffaloes,22,12,0.667196117
2016,Colorado State Rams,18,16,0.570734243
2016,Columbia Lions,25,10,0.74970161
2016,Connecticut Huskies,25,11,0.809263128
2016,Coppin State Eagles,9,22,0.247257111
2016,Cornell Big Red,10,18,0.271832323
2016,Creighton Blue Jays,20,15,0.727009812
2016,Dartmouth College Big Green,10,18,0.503862019
2016,Davidson College Wildcats,20,13,0.531594054
2016,Dayton Flyers,25,8,0.725987619
2016,Delaware Blue Hens,7,23,0.202621951
2016,Delaware State Hornets,7,25,0.155149829
2016,Denver Pioneers,16,15,0.496199084
2016,DePaul Blue Demons,9,22,0.25305309
2016,Detroit-Mercy Titans,16,15,0.527770965
2016,Drake Bulldogs,7,24,0.343016083
2016,Drexel Dragons,6,25,0.246947447
2016,Duke Blue Devils,25,11,0.760299144
2016,Duquesne Dukes,17,17,0.525693046
2016,East Carolina Pirates,12,20,0.371561957
2016,East Tennessee State Buccaneers,24,12,0.615317138
2016,Eastern Illinois Panthers,13,17,0.420700737
2016,Eastern Kentucky Colonels,15,16,0.545431107
2016,Eastern Michigan Eagles,18,15,0.593958681
2016,Eastern Washington Eagles,18,16,0.64076606
2016,Elon Phoenix,16,16,0.516928739
2016,Evansville Aces,25,9,0.789009401
2016,Fairfield Stags,19,14,0.47675334
2016,Fairleigh Dickinson-Metropolitan Knights,18,15,0.458364424
2016,Florida A&M Rattlers,8,21,0.203721778
2016,Florida Atlantic Owls,8,25,0.243487561
2016,Florida Gators,21,15,0.687321251
2016,Florida Gulf Coast Eagles,21,14,0.713314242
2016,Florida International Panthers,13,19,0.539611128
2016,Florida State Seminoles,20,14,0.63171896
2016,Fordham Rams,17,14,0.591213232
2016,Fresno State Bulldogs,25,10,0.650814275
2016,Furman  Paladins,19,16,0.658181821
2016,Gardner Webb Runnin Bulldogs,17,16,0.525981469
2016,George Mason Patriots,11,21,0.310703928
2016,George Washington Colonials,28,10,0.735491581
2016,Georgetown Hoyas,15,18,0.563717519
2016,Georgia Bulldogs,20,14,0.534327978
2016,Georgia Southern Eagles,14,17,0.550419821
2016,Georgia State Panthers,16,14,0.527421077
2016,Georgia Tech Yellow Jackets,21,15,0.59000605
2016,Gonzaga Bulldogs,28,8,0.869632116
2016,Grambling State Tigers,7,24,0.279712862
2016,Grand Canyon Antelope,27,7,0.752210657
2016,Hampton University Pirates,21,11,0.492420816
2016,Hartford Hawks,10,23,0.259212726
2016,Harvard Crimson,14,16,0.520560512
2016,Hawaii Rainbow Warriors,28,6,0.815077849
2016,High Point Panthers,21,11,0.717534246
2016,Hofstra Pride,24,10,0.663656629
2016,Holy Cross Crusaders,15,20,0.315447203
2016,Houston Baptist Huskies,17,17,0.521727665
2016,Houston Cougars,22,10,0.757154338
2016,Howard Bison,12,20,0.371144854
2016,Idaho State Bengals,16,15,0.434306126
2016,Idaho Vandals,21,13,0.631039513
2016,Illinois Fighting Illini,15,19,0.408665872
2016,Illinois State Redbirds,18,14,0.541979066
2016,Illinois-Chicago Flames,5,25,0.17546847
2016,Incarnate Word Cardinals,17,12,0.505979881
2016,Indiana Hoosiers,27,8,0.846717139
2016,Indiana State Sycamores,15,17,0.439614836
2016,Indiana-Purdue Jaguars,13,19,0.306361827
2016,Iona Gaels,22,11,0.671439232
2016,Iowa Hawkeyes,22,11,0.761306938
2016,Iowa State Cyclones,23,12,0.708065636
2016,IUPU-Fort Wayne Mastadons,23,9,0.602223207
2016,Jackson State Tigers,20,16,0.608097583
2016,Jacksonville Dolphins,16,16,0.513663297
2016,Jacksonville State Gamecocks,8,23,0.346597843
2016,James Madison Dukes,21,11,0.716503911
2016,Kansas Jayhawks,33,5,0.868230212
2016,Kansas State Wildcats,17,16,0.591734888
2016,Kennesaw State Owls,11,20,0.330155437
2016,Kent State Golden Flashes,19,13,0.548056975
2016,Kentucky Wildcats,27,9,0.829970735
2016,La Salle Explorers,9,22,0.196962894
2016,Lafayette College Leopards,6,24,0.228492652
2016,Lamar Cardinals,11,19,0.447518859
2016,Lehigh Mountain Hawks,17,15,0.565996469
2016,Liberty University Flames,13,19,0.361640128
2016,Lipscomb Bison,12,21,0.405043725
2016,Long Island Brooklyn Blackbirds,16,15,0.474117291
2016,Longwood Lancers,10,23,0.390898119
2016,Louisiana State Tigers,19,14,0.558504022
2016,Louisiana Tech Bulldogs,23,10,0.71829007
2016,Louisiana-Lafayette Ragin Cajuns,19,15,0.713098077
2016,Louisiana-Monroe Warhawks,20,14,0.615644885
2016,Louisville Cardinals,23,8,0.890096557
2016,Loyola-Chicago Ramblers,15,17,0.471565075
2016,Loyola-Maryland Greyhounds,9,21,0.309692419
2016,Loyola-Marymount Lions,0,4,0.009849274
2016,Maine Black Bears,8,22,0.201923231
2016,Manhattan Jaspers,13,18,0.347730129
2016,Marist Red Foxes,7,23,0.273070165
2016,Marquette Golden Eagles,20,13,0.5707502
2016,Marshall Thundering Herd,17,16,0.533577287
2016,Maryland Terrapins,27,9,0.786128825
2016,Maryland-Baltimore County Retrievers,7,25,0.241879823
2016,Maryland-Eastern Shore Hawks,10,22,0.270791444
2016,Massachusetts Minutemen,14,18,0.421312109
2016,Massachusetts-Lowell River Hawks,11,18,0.310290901
2016,McNeese State Cowboys,9,20,0.264982573
2016,Memphis Tigers,19,15,0.705796535
2016,Mercer Bears,19,15,0.612655458
2016,Miami-Florida Hurricanes,27,8,0.755161407
2016,Miami-Ohio Redhawks,13,20,0.319417081
2016,Michigan State Spartans,29,6,0.903672254
2016,Michigan Wolverines,23,13,0.716754337
2016,Middle Tennessee State Blue Raiders,25,10,0.630525399
2016,Minnesota Golden Gophers,8,23,0.295938671
2016,Mississippi Rebels,20,12,0.60607989
2016,Mississippi State Bulldogs,14,17,0.574437073
2016,Mississippi Valley State Delta Devils,8,27,0.155785134
2016,Missouri State Bears,13,19,0.316448159
2016,Missouri Tigers,10,21,0.346248009
2016,Missouri-Kansas City Kangaroos,12,19,0.398719882
2016,Monmouth-New Jersey Hawks,28,8,0.724072928
2016,Montana Grizzlies,21,12,0.678329768
2016,Montana State Bobcats,14,17,0.45508883
2016,Morehead State Eagles,23,14,0.658586631
2016,Morgan State Bears,9,22,0.34586515
2016,Mount Saint Marys Mountaineers,14,19,0.427618272
2016,Murray State Racers,17,14,0.638027019
2016,Navy Midshipmen,19,14,0.609743253
2016,Nebraska Cornhuskers,16,18,0.616341471
2016,Nebraska-Omaha Mavericks,18,14,0.603892947
2016,Nevada Wolf Pack,24,14,0.623319364
2016,New Hampshire Wildcats,20,13,0.549552741
2016,New Jersey Tech Highlanders,20,15,0.541174692
2016,New Mexico Lobos,17,15,0.589110182
2016,New Mexico State Aggies,23,11,0.777881822
2016,New Orleans Privateers,10,20,0.415651046
2016,Niagara Purple Eagles,7,25,0.247382439
2016,Nicholls State Colonels,11,23,0.221369549
2016,Norfolk State Spartans,17,17,0.5
2016,North Alabama Lions,0,0,0
2016,North Carolina A&T Aggies,10,22,0.235537466
2016,North Carolina Central Eagles,13,19,0.48275089
2016,North Carolina State Wolfpack,16,17,0.526958689
2016,North Carolina Tar Heels,33,7,0.847426293
2016,North Carolina-Asheville Bulldogs,22,12,0.732609527
2016,North Carolina-Charlotte 49ers,14,19,0.453940821
2016,North Carolina-Greensboro Spartans,15,19,0.47420666
2016,North Carolina-Wilmington Seahawks,25,8,0.728903081
2016,North Dakota Fighting Hawks,17,16,0.612424253
2016,North Dakota State Bison,20,13,0.659669274
2016,North Florida Ospreys,22,12,0.644012145
2016,North Texas Mean Green Eagles,12,20,0.377805857
2016,Northeastern Huskies,18,15,0.540131703
2016,Northern Arizona Lumberjacks,5,25,0.147199551
2016,Northern Colorado Bears,10,21,0.30654775
2016,Northern Illinois Huskies,21,13,0.683281697
2016,Northern Iowa Panthers,23,13,0.676620653
2016,Northern Kentucky Norse,9,21,0.365484185
2016,Northwestern State Demons,8,20,0.302372634
2016,Northwestern Wildcats,20,12,0.710275198
2016,Notre Dame Fighting Irish,24,12,0.654140187
2016,Oakland Golden Grizzlies,23,12,0.728113093
2016,Ohio Bobcats,23,12,0.620859041
2016,Ohio State Buckeyes,21,14,0.584894302
2016,Oklahoma Sooners,29,8,0.763842948
2016,Oklahoma State Cowboys,12,20,0.476047173
2016,Old Dominion Monarchs,25,13,0.750275784
2016,Oral Roberts Golden Eagles,14,17,0.46976233
2016,Oregon Ducks,31,7,0.798591709
2016,Oregon State Beavers,19,13,0.563925534
2016,Pacific Tigers,8,20,0.421639358
2016,Penn State Nittany Lions,16,16,0.360694367
2016,Pennsylvania Quakers,11,17,0.369818697
2016,Pepperdine Waves,18,14,0.568117598
2016,Pittsburgh Panthers,21,12,0.753739311
2016,Portland Pilots,12,20,0.430220628
2016,Portland State Vikings,13,18,0.498936061
2016,Prairie View A&M Panthers,7,24,0.159936274
2016,Presbyterian Blue Hose,11,20,0.313820328
2016,Princeton Tigers,22,7,0.811886713
2016,Providence Friars,24,11,0.621781458
2016,Purdue Boilermakers,26,9,0.861376402
2016,Quinnipiac Bobcats,9,21,0.307800594
2016,Radford Highlanders,16,15,0.520425155
2016,Rhode Island Rams,17,15,0.669777065
2016,Rice University Owls,12,20,0.351896277
2016,Richmond Spiders,16,16,0.591603775
2016,Rider Broncs,13,20,0.446622673
2016,Robert Morris Colonials,10,22,0.294720628
2016,Rutgers Scarlet Knights,7,25,0.147168853
2016,Sacred Heart Pioneers,12,18,0.369136592
2016,Saint Bonaventure Bonnies,22,9,0.653917786
2016,Saint Francis-New York Terriers,15,17,0.456451262
2016,Saint Francis-Pennsylvania Red Flash,13,17,0.415996706
2016,Saint Johns Red Storm,8,24,0.211367485
2016,Saint Josephs-Pennsylvania Hawks,28,8,0.730731404
2016,Saint Louis Billikens,11,21,0.283843601
2016,Saint Marys College-California Gaels,29,6,0.874249646
2016,Saint Peters Peacocks,14,16,0.472800464
2016,Sam Houston State Bearkats,18,16,0.624982862
2016,Samford Bulldogs,14,19,0.497900463
2016,San Diego State Aztecs,28,10,0.779543064
2016,San Diego Toreros,9,21,0.20951867
2016,San Francisco Dons,15,15,0.464008682
2016,San Jose State Spartans,9,22,0.383101654
2016,Santa Clara Broncos,11,20,0.291063146
2016,Savannah State Tigers,16,16,0.296692747
2016,Seattle University Red Hawks,15,17,0.420407968
2016,Seton Hall Pirates,25,9,0.715491889
2016,Siena College Saints,21,13,0.660351552
2016,South Alabama Jaguars,14,19,0.350183192
2016,South Carolina Gamecocks,25,9,0.71879846
2016,South Carolina State Bulldogs,19,15,0.5
2016,South Carolina-Upstate Spartans,10,22,0.317017951
2016,South Dakota Coyotes,14,18,0.404441202
2016,South Dakota State Jackrabbits,26,8,0.759524434
2016,South Florida Bulls,8,25,0.225290744
2016,Southeast Missouri State Redhawks,5,24,0.181312885
2016,Southeastern Louisiana Lions,12,21,0.35086776
2016,Southern California Trojans,21,13,0.685199629
2016,Southern Illinois Salukis,22,10,0.642300448
2016,Southern Illinois-Edwardsville Cougars,6,22,0.2309526
2016,Southern Methodist Mustangs,25,5,0.883548449
2016,Southern Mississippi Golden Eagles,8,21,0.281121168
2016,Southern University A&M Jaguars,22,13,0.629784635
2016,Southern Utah Thunderbirds,6,24,0.197897442
2016,Stanford Cardinal,15,15,0.471957019
2016,Stephen F. Austin State Lumberjacks,28,6,0.918806612
2016,Stetson Hatters,12,22,0.428284004
2016,Stony Brook Seawolves,26,7,0.855138386
2016,Syracuse Orange,23,14,0.676692869
2016,Temple Owls,21,12,0.542068262
2016,Tennessee State Tigers,20,11,0.656288879
2016,Tennessee Tech Golden Eagles,19,12,0.581178736
2016,Tennessee Volunteers,15,19,0.49799414
2016,Tennessee-Chattanooga Moccasins,29,6,0.764647305
2016,Tennessee-Martin Skyhawks,20,15,0.560618438
2016,Texas A&M Aggies,28,9,0.808031974
2016,Texas A&M-Corpus Christi Islanders,25,8,0.627039466
2016,Texas Christian Horned Frogs,12,21,0.33773522
2016,Texas Longhorns,20,13,0.611554257
2016,Texas Rio Grande Vaqueros,8,22,0.167795941
2016,Texas Southern Tigers,18,15,0.58161709
2016,Texas State Bobcats,15,16,0.566851728
2016,Texas Tech Red Raiders,19,13,0.577256047
2016,Texas-Arlington Mavericks,24,11,0.79699803
2016,Texas-El Paso Miners,19,14,0.583859582
2016,Texas-San Antonio Roadrunners,5,27,0.173584308
2016,Toledo Rockets,17,15,0.6991338
2016,Towson Tigers,20,13,0.642417831
2016,Troy Trojans,9,22,0.300783593
2016,Tulane Green Wave,12,22,0.332115666
2016,Tulsa Golden Hurricane,20,12,0.640417402
2016,UCLA Bruins,15,17,0.525939426
2016,UNLV Rebels,18,15,0.652623274
2016,Utah State Aggies,16,15,0.564685705
2016,Utah Utes,27,9,0.745085072
2016,Utah Valley Wolverines,12,18,0.412537984
2016,Valparaiso Crusaders,30,7,0.863913749
2016,Vanderbilt Commodores,19,14,0.771894941
2016,Vermont Catamounts,23,14,0.650379914
2016,Villanova Wildcats,35,5,0.889872035
2016,Virginia Cavaliers,29,8,0.847134932
2016,Virginia Commonwealth Rams,25,11,0.792626154
2016,Virginia Military Keydets,9,21,0.296521563
2016,Virginia Tech Hokies,20,15,0.582608754
2016,Wagner Seahawks,23,11,0.690601566
2016,Wake Forest Demon Deacons,11,20,0.338521336
2016,Washington Huskies,19,15,0.594922178
2016,Washington State Cougars,9,22,0.283542406
2016,Weber State Wildcats,26,9,0.786506264
2016,West Virginia Mountaineers,26,9,0.841983307
2016,Western Carolina Catamounts,16,18,0.488656587
2016,Western Illinois Leathernecks,10,17,0.486579935
2016,Western Kentucky Hilltoppers,18,16,0.533421561
2016,Western Michigan Broncos,13,19,0.489083525
2016,Wichita State Shockers,26,9,0.890605162
2016,William & Mary Tribe,20,11,0.689982067
2016,Winthrop Eagles,23,9,0.693984656
2016,Wisconsin Badgers,22,13,0.650966959
2016,Wisconsin-Green Bay Phoenix,23,13,0.613665437
2016,Wisconsin-Milwaukee Panthers,20,13,0.717007222
2016,Wofford Terriers,15,17,0.501116313
2016,Wright State Raiders,22,13,0.603149024
2016,Wyoming Cowboys,14,18,0.491080137
2016,Xavier Musketeers,28,6,0.799153015
2016,Yale Bulldogs,23,7,0.838710918
2016,Youngstown State Penguins,11,21,0.272515172
2017,Abilene Christian Wildcats,13,16,0.420325479
2017,Air Force Falcons,12,21,0.431234266
2017,Akron Zips,27,9,0.701746023
2017,Alabama A&M Bulldogs,2,27,0.087528081
2017,Alabama Crimson Tide,19,15,0.643012133
2017,Alabama State Hornets,8,23,0.224123294
2017,Alabama-Birmingham Blazers,17,16,0.557721571
2017,Albany Great Danes,21,14,0.697156301
2017,Alcorn State Braves,18,14,0.553425529
2017,American Eagles,8,22,0.254463997
2017,Appalachian State Mountaineers,9,21,0.41960171
2017,Arizona State Sun Devils,15,18,0.402400568
2017,Arizona Wildcats,32,5,0.822111102
2017,Arkansas Razorbacks,26,10,0.674585295
2017,Arkansas State Red Wolves,20,12,0.647366928
2017,Arkansas-Little Rock Trojans,15,17,0.503515836
2017,Arkansas-Pine Bluff Golden Lions,7,25,0.162483695
2017,Army Black Knights,13,19,0.482425699
2017,Auburn Tigers,18,14,0.527005591
2017,Austin Peay State Governors,11,19,0.31458972
2017,Ball State Cardinals,21,13,0.605892376
2017,Baylor Bears,27,8,0.799574584
2017,Belmont Bruins,23,7,0.740643777
2017,Bethune Cookman Wildcats,10,22,0.283817775
2017,Binghamton Bearcats,12,20,0.392170085
2017,Boise State Broncos,20,12,0.63455787
2017,Boston College Eagles,9,23,0.310311379
2017,Boston University Terriers,18,14,0.582744684
2017,Bowling Green State Falcons,13,19,0.39701862
2017,Bradley Braves,13,20,0.315289864
2017,Brigham Young Cougars,22,12,0.698746936
2017,Brown Bears,13,17,0.430456949
2017,Bryant University Bulldogs,12,20,0.390837722
2017,Bucknell Bison,26,9,0.767085361
2017,Buffalo Bulls,17,15,0.614956435
2017,Butler Bulldogs,25,9,0.741893874
2017,Cal Poly-Slo Mustangs,11,20,0.318884401
2017,California Baptist Lancers,0,0,0
2017,California Golden Bears,21,13,0.67771237
2017,California State-Bakersfield Roadrunners,25,10,0.760733323
2017,California State-Fullerton Titans,17,15,0.577939274
2017,California State-Long Beach 49ers,15,19,0.386985708
2017,California State-Northridge Matadors,11,19,0.39542766
2017,California State-Sacramento Hornets,13,18,0.389272329
2017,California-Davis Aggies,23,13,0.519345429
2017,California-Irvine Anteaters,21,15,0.68453066
2017,California-Riverside Highlanders,8,21,0.346504635
2017,California-Santa Barbara Gauchos,6,22,0.16896941
2017,Campbell Fighting Camels,19,18,0.546651068
2017,Canisius Golden Griffins,18,16,0.522196771
2017,Central Arkansas Bears,8,24,0.231788974
2017,Central Connecticut State Blue Devils,6,23,0.184546805
2017,Central Florida Knights,24,12,0.719537903
2017,Central Michigan Chippewas,16,16,0.517279707
2017,Charleston Southern Buccaneers,12,19,0.457093159
2017,Chicago State Cougars,6,26,0.13170638
2017,Cincinnati Bearcats,30,6,0.876830861
2017,Citadel Bulldogs,12,21,0.370740588
2017,Clemson Tigers,17,16,0.611663293
2017,Cleveland State Vikings,9,22,0.340260194
2017,Coastal Carolina Chanticleers,20,19,0.47750144
2017,Colgate Red Raiders,10,22,0.355694638
2017,College of Charleston Cougars,25,10,0.66466916
2017,Colorado Buffaloes,19,15,0.613312187
2017,Colorado State Rams,24,12,0.660365331
2017,Columbia Lions,11,16,0.46853509
2017,Connecticut Huskies,16,17,0.535972582
2017,Coppin State Eagles,8,24,0.144236279
2017,Cornell Big Red,8,21,0.314306766
2017,Creighton Blue Jays,25,10,0.767511155
2017,Dartmouth College Big Green,7,20,0.24715762
2017,Davidson College Wildcats,17,15,0.576484947
2017,Dayton Flyers,24,8,0.795997262
2017,Delaware Blue Hens,13,20,0.266447381
2017,Delaware State Hornets,10,22,0.278275755
2017,Denver Pioneers,16,14,0.540782901
2017,DePaul Blue Demons,9,23,0.307342782
2017,Detroit-Mercy Titans,8,23,0.27018156
2017,Drake Bulldogs,7,24,0.307493445
2017,Drexel Dragons,9,23,0.386038862
2017,Duke Blue Devils,28,9,0.809662885
2017,Duquesne Dukes,10,22,0.370235431
2017,East Carolina Pirates,15,18,0.427908956
2017,East Tennessee State Buccaneers,27,8,0.794606381
2017,Eastern Illinois Panthers,14,15,0.602210711
2017,Eastern Kentucky Colonels,12,19,0.35378369
2017,Eastern Michigan Eagles,16,17,0.656367836
2017,Eastern Washington Eagles,22,12,0.59854983
2017,Elon Phoenix,18,14,0.618870037
2017,Evansville Aces,16,17,0.530381656
2017,Fairfield Stags,16,15,0.46836421
2017,Fairleigh Dickinson-Metropolitan Knights,11,19,0.423149175
2017,Florida A&M Rattlers,7,23,0.276350537
2017,Florida Atlantic Owls,10,20,0.369297058
2017,Florida Gators,27,9,0.834841182
2017,Florida Gulf Coast Eagles,26,8,0.802300067
2017,Florida International Panthers,7,24,0.382697676
2017,Florida State Seminoles,26,9,0.791098251
2017,Fordham Rams,13,19,0.408337706
2017,Fresno State Bulldogs,20,13,0.617759625
2017,Furman  Paladins,23,12,0.75636422
2017,Gardner Webb Runnin Bulldogs,19,14,0.722565114
2017,George Mason Patriots,20,14,0.584000015
2017,George Washington Colonials,20,15,0.509441058
2017,Georgetown Hoyas,14,18,0.565360664
2017,Georgia Bulldogs,19,15,0.54446701
2017,Georgia Southern Eagles,18,15,0.574567216
2017,Georgia State Panthers,20,13,0.6366192
2017,Georgia Tech Yellow Jackets,21,16,0.524738431
2017,Gonzaga Bulldogs,37,2,0.953801757
2017,Grambling State Tigers,16,17,0.445454694
2017,Grand Canyon Antelope,22,9,0.697895287
2017,Hampton University Pirates,14,17,0.418592555
2017,Hartford Hawks,9,23,0.187188501
2017,Harvard Crimson,18,10,0.711943615
2017,Hawaii Rainbow Warriors,14,16,0.492482224
2017,High Point Panthers,15,16,0.496398516
2017,Hofstra Pride,15,17,0.519753359
2017,Holy Cross Crusaders,15,17,0.42729966
2017,Houston Baptist Huskies,17,14,0.545417101
2017,Houston Cougars,21,11,0.785938449
2017,Howard Bison,10,24,0.230463409
2017,Idaho State Bengals,5,26,0.194372434
2017,Idaho Vandals,19,14,0.570620058
2017,Illinois Fighting Illini,20,15,0.593589638
2017,Illinois State Redbirds,28,7,0.772623539
2017,Illinois-Chicago Flames,17,19,0.495343582
2017,Incarnate Word Cardinals,12,17,0.380219057
2017,Indiana Hoosiers,18,16,0.7042235
2017,Indiana State Sycamores,11,20,0.402794744
2017,Indiana-Purdue Jaguars,14,18,0.482640957
2017,Iona Gaels,22,13,0.613510353
2017,Iowa Hawkeyes,19,15,0.579175061
2017,Iowa State Cyclones,24,11,0.759331519
2017,IUPU-Fort Wayne Mastadons,19,13,0.731456131
2017,Jackson State Tigers,14,18,0.408471574
2017,Jacksonville Dolphins,17,16,0.580740047
2017,Jacksonville State Gamecocks,20,15,0.559363932
2017,James Madison Dukes,10,23,0.382449126
2017,Kansas Jayhawks,31,5,0.817142041
2017,Kansas State Wildcats,21,14,0.653074394
2017,Kennesaw State Owls,14,18,0.442221978
2017,Kent State Golden Flashes,22,14,0.63339199
2017,Kentucky Wildcats,32,6,0.853293627
2017,La Salle Explorers,15,15,0.465237536
2017,Lafayette College Leopards,9,21,0.201381207
2017,Lamar Cardinals,19,15,0.682768213
2017,Lehigh Mountain Hawks,20,12,0.678588877
2017,Liberty University Flames,21,14,0.622482639
2017,Lipscomb Bison,20,13,0.716090768
